,Date,Site,Plot,Tag,ID,Size_x,T1_Date,T1_Survival,Taxa_broad,Site_Plot
511,24/10/2023,RS1_1,2,A0177,C,6,25/10/2024,1,Porites spp.,RS1_1_2
512,24/10/2023,RS1_1,2,A0178,C,5,25/10/2024,1,Porites spp.,RS1_1_2
513,24/10/2023,RS1_1,2,A0181,C,5,25/10/2024,1,Porites spp.,RS1_1_2
514,24/10/2023,RS1_1,2,A0182,C,1,25/10/2024,1,Porites spp.,RS1_1_2
515,24/10/2023,RS1_1,2,A0196,A,5,25/10/2024,1,Porites spp.,RS1_1_2
516,23/10/2023,RS1_S,2,A0139,F,7,27/10/2024,0,Porites spp.,RS1_S_2
517,23/10/2023,RS1_S,2,A0141,A,9,27/10/2024,1,Porites spp.,RS1_S_2
518,23/10/2023,RS1_S,2,A0141,B,6,27/10/2024,1,Porites spp.,RS1_S_2
519,23/10/2023,RS1_S,2,A0141,C,1,27/10/2024,0,Porites spp.,RS1_S_2
520,23/10/2023,RS1_S,2,A0144,B,6,27/10/2024,1,Porites spp.,RS1_S_2
521,23/10/2023,RS1_S,4,A0142,F,6,27/10/2024,1,Porites spp.,RS1_S_4
522,23/10/2023,RS1_S,4,A0145,B,4,27/10/2024,0,Porites spp.,RS1_S_4
523,23/10/2023,RS1_S,4,A0147,D,4,27/10/2024,1,Porites spp.,RS1_S_4
