,Date,Site,Plot,Tag,ID,Size_x,T1_Date,T1_Survival,Taxa_broad,Site_Plot
277,16/4/2024,A5_6m,3,A0207,H,3,16/3/2025,0,Pocillopora spp.,A5_6m_3
278,16/4/2024,A5_6m,3,A0248,B,9,16/3/2025,1,Pocillopora spp.,A5_6m_3
279,16/4/2024,A5_6m,3,A0248,D,3,16/3/2025,1,Pocillopora spp.,A5_6m_3
280,16/4/2024,A5_6m,3,A0248,F,3,16/3/2025,1,Pocillopora spp.,A5_6m_3
281,16/4/2024,A5_6m,3,A0249,A,4,16/3/2025,1,Pocillopora spp.,A5_6m_3
282,17/4/2024,A5_6m,3,A0257,B,7,16/3/2025,0,Pocillopora spp.,A5_6m_3
283,17/4/2024,A5_6m,3,A0257,I,9.5,16/3/2025,1,Pocillopora spp.,A5_6m_3
284,17/4/2024,A5_6m,3,A0257,J,3.5,16/3/2025,1,Pocillopora spp.,A5_6m_3
285,17/4/2024,A5_6m,3,A0258,F,6,16/3/2025,1,Pocillopora spp.,A5_6m_3
286,17/4/2024,A5_6m,3,A0258,G,7,16/3/2025,0,Pocillopora spp.,A5_6m_3
287,17/4/2024,A5_6m,3,A0258,H,4,16/3/2025,1,Pocillopora spp.,A5_6m_3
288,17/4/2024,A5_6m,3,A0345,F,2,16/3/2025,0,Pocillopora spp.,A5_6m_3
289,17/4/2024,A5_6m,3,A0346,C,2,16/3/2025,0,Pocillopora spp.,A5_6m_3
290,17/4/2024,A5_6m,3,A0351,A,2,16/3/2025,0,Pocillopora spp.,A5_6m_3
291,18/4/2024,A7B,1,A0383,B,7,19/3/2025,1,Pocillopora spp.,A7B_1
292,18/4/2024,A7B,1,A0400,A,4,19/3/2025,1,Pocillopora spp.,A7B_1
293,20/4/2024,A7B,2,A0397,B,1,19/3/2025,0,Pocillopora spp.,A7B_2
294,13/4/2024,A8_6m,1,A0166,E,3,15/3/2025,1,Pocillopora spp.,A8_6m_1
295,13/4/2024,A8_6m,1,A0168,A,5,15/3/2025,0,Pocillopora spp.,A8_6m_1
296,13/4/2024,A8_6m,1,A0201,A,4,14/3/2025,0,Pocillopora spp.,A8_6m_1
297,13/4/2024,A8_6m,1,A0202,A,5,14/3/2025,1,Pocillopora spp.,A8_6m_1
298,13/4/2024,A8_6m,1,A0220,F,7,15/3/2025,1,Pocillopora spp.,A8_6m_1
299,14/4/2024,A8_6m,1,A0225,E,2,14/3/2025,0,Pocillopora spp.,A8_6m_1
300,14/4/2024,A8_6m,1,A0233,C,4,14/3/2025,0,Pocillopora spp.,A8_6m_1
301,13/4/2024,A8_6m,1,A0234,E,3.5,15/3/2025,1,Pocillopora spp.,A8_6m_1
302,13/4/2024,A8_6m,2,A0164,D,4,15/3/2025,1,Pocillopora spp.,A8_6m_2
303,14/4/2024,A8_6m,2,A0169,C,5,15/3/2025,1,Pocillopora spp.,A8_6m_2
304,14/4/2024,A8_6m,2,A0171,F,7,15/3/2025,0,Pocillopora spp.,A8_6m_2
305,14/4/2024,A8_6m,2,A0229,B,4,15/3/2025,1,Pocillopora spp.,A8_6m_2
306,15/4/2024,A1_6m,1,A0174,A,3,17/3/2025,1,Goniastrea spp.,A1_6m_1
307,15/4/2024,A1_6m,1,A0176,C,5.5,17/3/2025,1,Goniastrea spp.,A1_6m_1
308,15/4/2024,A1_6m,1,A0183,G,5,17/3/2025,1,Goniastrea spp.,A1_6m_1
309,15/4/2024,A1_6m,1,A0213,G,4,17/3/2025,1,Goniastrea spp.,A1_6m_1
310,15/4/2024,A1_6m,1,A0217,A,6,17/3/2025,1,Goniastrea spp.,A1_6m_1
311,15/4/2024,A1_6m,1,A0217,C,1,17/3/2025,1,Goniastrea spp.,A1_6m_1
312,15/4/2024,A1_6m,1,A0217,D,2.5,17/3/2025,1,Goniastrea spp.,A1_6m_1
313,15/4/2024,A1_6m,1,A0237,B,1.5,17/3/2025,1,Goniastrea spp.,A1_6m_1
314,15/4/2024,A1_6m,1,A0241,D,6,17/3/2025,1,Goniastrea spp.,A1_6m_1
315,15/4/2024,A1_6m,3,A0173,D,6,17/3/2025,1,Goniastrea spp.,A1_6m_3
316,15/4/2024,A1_6m,3,A0197,L,4,17/3/2025,1,Goniastrea spp.,A1_6m_3
317,15/4/2024,A1_6m,3,A0214,D,2,17/3/2025,1,Goniastrea spp.,A1_6m_3
318,15/4/2024,A1_6m,3,A0215,D,3,17/3/2025,1,Goniastrea spp.,A1_6m_3
319,23/4/2024,A4_6m,2,A0276,B,2,20/3/2025,1,Goniastrea spp.,A4_6m_2
320,23/4/2024,A4_6m,2,A0284,I,4,20/3/2025,1,Goniastrea spp.,A4_6m_2
321,23/4/2024,A4_6m,2,A0410,A,3,20/3/2025,1,Goniastrea spp.,A4_6m_2
322,23/4/2024,A4_6m,2,A0410,B,8,20/3/2025,0,Goniastrea spp.,A4_6m_2
323,23/4/2024,A4_6m,2,A0410,C,3,20/3/2025,0,Goniastrea spp.,A4_6m_2
324,23/4/2024,A4_6m,2,A0411,C,5,20/3/2025,1,Goniastrea spp.,A4_6m_2
325,23/4/2024,A4_6m,2,A0412,B,2,20/3/2025,1,Goniastrea spp.,A4_6m_2
326,23/4/2024,A4_6m,2,A0414,D,6,20/3/2025,1,Goniastrea spp.,A4_6m_2
327,22/4/2024,A4_6m,3,A0270,B,4,20/3/2025,0,Goniastrea spp.,A4_6m_3
328,22/4/2024,A4_6m,3,A0270,C,6,20/3/2025,1,Goniastrea spp.,A4_6m_3
329,22/4/2024,A4_6m,3,A0277,B,2,20/3/2025,1,Goniastrea spp.,A4_6m_3
330,22/4/2024,A4_6m,3,A0277,D,5,20/3/2025,0,Goniastrea spp.,A4_6m_3
331,22/4/2024,A4_6m,3,A0278,C,7,20/3/2025,1,Goniastrea spp.,A4_6m_3
332,22/4/2024,A4_6m,3,A0279,C,5,20/3/2025,1,Goniastrea spp.,A4_6m_3
333,22/4/2024,A4_6m,3,A0279,D,4,20/3/2025,1,Goniastrea spp.,A4_6m_3
334,22/4/2024,A4_6m,3,A0286,A,5,20/3/2025,1,Goniastrea spp.,A4_6m_3
335,22/4/2024,A4_6m,3,A0348,B,3,20/3/2025,1,Goniastrea spp.,A4_6m_3
336,22/4/2024,A4_6m,3,A0355,A,1,20/3/2025,1,Goniastrea spp.,A4_6m_3
337,22/4/2024,A4_6m,3,A0369,B,5,20/3/2025,1,Goniastrea spp.,A4_6m_3
338,22/4/2024,A4_6m,3,A0369,C,7,20/3/2025,1,Goniastrea spp.,A4_6m_3
339,22/4/2024,A4_6m,3,A0369,E,7,20/3/2025,0,Goniastrea spp.,A4_6m_3
340,17/4/2024,A5_6m,3,A0346,E,5,16/3/2025,1,Goniastrea spp.,A5_6m_3
341,17/4/2024,A5_6m,3,A0347,D,3,16/3/2025,1,Goniastrea spp.,A5_6m_3
342,21/4/2024,A7B,1,A0259,A,7,19/3/2025,1,Goniastrea spp.,A7B_1
343,21/4/2024,A7B,1,A0259,B,4.5,19/3/2025,1,Goniastrea spp.,A7B_1
344,18/4/2024,A7B,1,A0354,B,2,19/3/2025,0,Goniastrea spp.,A7B_1
345,18/4/2024,A7B,1,A0360,D,3.5,23/3/2025,1,Goniastrea spp.,A7B_1
346,21/4/2024,A7B,1,A0371,E,4,19/3/2025,1,Goniastrea spp.,A7B_1
347,18/4/2024,A7B,1,A0382,G,3,19/3/2025,0,Goniastrea spp.,A7B_1
348,18/4/2024,A7B,1,A0394,E,3,19/3/2025,0,Goniastrea spp.,A7B_1
349,18/4/2024,A7B,1,A0394,J,2,19/3/2025,1,Goniastrea spp.,A7B_1
350,18/4/2024,A7B,2,A0290,A,5,19/3/2025,1,Goniastrea spp.,A7B_2
351,18/4/2024,A7B,2,A0290,C,2,19/3/2025,1,Goniastrea spp.,A7B_2
352,18/4/2024,A7B,2,A0290,D,4,19/3/2025,1,Goniastrea spp.,A7B_2
353,18/4/2024,A7B,2,A0290,E,4,19/3/2025,1,Goniastrea spp.,A7B_2
354,18/4/2024,A7B,2,A0358,A,2,19/3/2025,1,Goniastrea spp.,A7B_2
355,20/4/2024,A7B,2,A0362,B,2,19/3/2025,1,Goniastrea spp.,A7B_2
356,20/4/2024,A7B,2,A0362,E,3,19/3/2025,1,Goniastrea spp.,A7B_2
357,20/4/2024,A7B,2,A0374,C,7,19/3/2025,1,Goniastrea spp.,A7B_2
358,21/4/2024,A7B,2,A0381,A,6,19/3/2025,1,Goniastrea spp.,A7B_2
359,18/4/2024,A7B,2,A0387,A,1,19/3/2025,0,Goniastrea spp.,A7B_2
360,18/4/2024,A7B,2,A0387,B,2,19/3/2025,1,Goniastrea spp.,A7B_2
361,18/4/2024,A7B,2,A0388,A,5,19/3/2025,1,Goniastrea spp.,A7B_2
362,20/4/2024,A7B,2,A0399,B,3,19/3/2025,1,Goniastrea spp.,A7B_2
363,13/4/2024,A8_6m,1,A0221,B,2.5,15/3/2025,0,Goniastrea spp.,A8_6m_1
364,14/4/2024,A8_6m,1,A0225,G,7,14/3/2025,1,Goniastrea spp.,A8_6m_1
365,14/4/2024,A8_6m,1,A0233,D,2,14/3/2025,0,Goniastrea spp.,A8_6m_1
366,13/4/2024,A8_6m,1,A0234,F,5,15/3/2025,1,Goniastrea spp.,A8_6m_1
367,13/4/2024,A8_6m,2,A0162,A,4,15/3/2025,1,Goniastrea spp.,A8_6m_2
368,14/4/2024,A8_6m,2,A0170,D,5,15/3/2025,1,Goniastrea spp.,A8_6m_2
369,14/4/2024,A8_6m,2,A0171,A,2,15/3/2025,1,Goniastrea spp.,A8_6m_2
370,14/4/2024,A8_6m,2,A0171,J,6,15/3/2025,0,Goniastrea spp.,A8_6m_2
371,13/4/2024,A8_6m,2,A0228,C,1.5,15/3/2025,1,Goniastrea spp.,A8_6m_2
372,13/4/2024,A8_6m,2,A0228,D,5,15/3/2025,1,Goniastrea spp.,A8_6m_2
373,14/4/2024,A8_6m,2,A0229,A,4,15/3/2025,0,Goniastrea spp.,A8_6m_2
374,15/4/2024,A1_6m,1,A0183,C,8,17/3/2025,1,Porites spp.,A1_6m_1
375,15/4/2024,A1_6m,1,A0206,A,4,17/3/2025,1,Porites spp.,A1_6m_1
376,15/4/2024,A1_6m,1,A0206,D,2,17/3/2025,1,Porites spp.,A1_6m_1
377,15/4/2024,A1_6m,1,A0213,C,2,17/3/2025,0,Porites spp.,A1_6m_1
378,15/4/2024,A1_6m,1,A0213,E,7,17/3/2025,0,Porites spp.,A1_6m_1
379,15/4/2024,A1_6m,1,A0216,A,2,17/3/2025,0,Porites spp.,A1_6m_1
380,15/4/2024,A1_6m,1,A0216,B,3,17/3/2025,1,Porites spp.,A1_6m_1
381,15/4/2024,A1_6m,1,A0216,D,3,17/3/2025,0,Porites spp.,A1_6m_1
382,15/4/2024,A1_6m,1,A0218,B,7,17/3/2025,1,Porites spp.,A1_6m_1
383,15/4/2024,A1_6m,1,A0218,F,2.5,17/3/2025,0,Porites spp.,A1_6m_1
384,15/4/2024,A1_6m,1,A0226,B,4,17/3/2025,1,Porites spp.,A1_6m_1
385,15/4/2024,A1_6m,1,A0226,C,4,17/3/2025,1,Porites spp.,A1_6m_1
386,15/4/2024,A1_6m,1,A0240,A,3,17/3/2025,1,Porites spp.,A1_6m_1
387,15/4/2024,A1_6m,1,A0242,D,3,17/3/2025,0,Porites spp.,A1_6m_1
388,15/4/2024,A1_6m,1,A0243,B,1,17/3/2025,1,Porites spp.,A1_6m_1
389,15/4/2024,A1_6m,3,A0197,A,4,17/3/2025,1,Porites spp.,A1_6m_3
390,15/4/2024,A1_6m,3,A0214,E,2,17/3/2025,0,Porites spp.,A1_6m_3
391,15/4/2024,A1_6m,3,A0219,C,1.5,17/3/2025,1,Porites spp.,A1_6m_3
392,15/4/2024,A1_6m,3,A0219,G,4,17/3/2025,0,Porites spp.,A1_6m_3
393,23/4/2024,A4_6m,2,A0274,E,2.5,20/3/2025,0,Porites spp.,A4_6m_2
394,23/4/2024,A4_6m,2,A0274,F,3,20/3/2025,0,Porites spp.,A4_6m_2
395,23/4/2024,A4_6m,2,A0274,G,3,20/3/2025,0,Porites spp.,A4_6m_2
396,23/4/2024,A4_6m,2,A0275,A,2,20/3/2025,0,Porites spp.,A4_6m_2
397,23/4/2024,A4_6m,2,A0284,D,2,20/3/2025,1,Porites spp.,A4_6m_2
398,23/4/2024,A4_6m,2,A0284,F,2,20/3/2025,1,Porites spp.,A4_6m_2
399,23/4/2024,A4_6m,2,A0288,A,2,20/3/2025,0,Porites spp.,A4_6m_2
400,23/4/2024,A4_6m,2,A0411,D,3,20/3/2025,1,Porites spp.,A4_6m_2
401,23/4/2024,A4_6m,2,A0411,E,1,20/3/2025,0,Porites spp.,A4_6m_2
402,23/4/2024,A4_6m,2,A0413,B,1.5,20/3/2025,0,Porites spp.,A4_6m_2
403,22/4/2024,A4_6m,3,A0270,F,3,20/3/2025,0,Porites spp.,A4_6m_3
404,22/4/2024,A4_6m,3,A0286,C,3,20/3/2025,0,Porites spp.,A4_6m_3
405,22/4/2024,A4_6m,3,A0369,G,8,20/3/2025,1,Porites spp.,A4_6m_3
406,16/4/2024,A5_6m,1,A0211,D,7,16/3/2025,1,Porites spp.,A5_6m_1
407,17/4/2024,A5_6m,1,A0244,A,4,16/3/2025,1,Porites spp.,A5_6m_1
408,16/4/2024,A5_6m,1,A0245,G,3,16/3/2025,0,Porites spp.,A5_6m_1
409,17/4/2024,A5_6m,1,A0247,A,5,16/3/2025,0,Porites spp.,A5_6m_1
410,17/4/2024,A5_6m,1,A0247,B,2,17/3/2025,0,Porites spp.,A5_6m_1
411,17/4/2024,A5_6m,1,A0247,D,6,19/3/2025,1,Porites spp.,A5_6m_1
412,17/4/2024,A5_6m,1,A0255,D,3,16/3/2025,1,Porites spp.,A5_6m_1
413,17/4/2024,A5_6m,1,A0256,I,3,16/3/2025,0,Porites spp.,A5_6m_1
414,17/4/2024,A5_6m,1,A0329,D,3,16/3/2025,0,Porites spp.,A5_6m_1
415,17/4/2024,A5_6m,1,A0329,H,3,16/3/2025,1,Porites spp.,A5_6m_1
416,16/4/2024,A5_6m,3,A0207,C,6,16/3/2025,1,Porites spp.,A5_6m_3
417,16/4/2024,A5_6m,3,A0207,J,2,16/3/2025,0,Porites spp.,A5_6m_3
418,16/4/2024,A5_6m,3,A0207,K,1,16/3/2025,0,Porites spp.,A5_6m_3
419,16/4/2024,A5_6m,3,A0207,M,5,16/3/2025,0,Porites spp.,A5_6m_3
420,16/4/2024,A5_6m,3,A0249,B,4,16/3/2025,1,Porites spp.,A5_6m_3
421,17/4/2024,A5_6m,3,A0257,D,2,16/3/2025,0,Porites spp.,A5_6m_3
422,17/4/2024,A5_6m,3,A0257,E,1,16/3/2025,0,Porites spp.,A5_6m_3
423,17/4/2024,A5_6m,3,A0257,K,1,16/3/2025,0,Porites spp.,A5_6m_3
424,17/4/2024,A5_6m,3,A0258,C,6,16/3/2025,1,Porites spp.,A5_6m_3
425,17/4/2024,A5_6m,3,A0258,J,2,16/3/2025,0,Porites spp.,A5_6m_3
426,17/4/2024,A5_6m,3,A0345,A,3,16/3/2025,1,Porites spp.,A5_6m_3
427,17/4/2024,A5_6m,3,A0345,C,2,16/3/2025,0,Porites spp.,A5_6m_3
428,17/4/2024,A5_6m,3,A0345,G,5,16/3/2025,1,Porites spp.,A5_6m_3
429,17/4/2024,A5_6m,3,A0345,H,4,16/3/2025,0,Porites spp.,A5_6m_3
430,17/4/2024,A5_6m,3,A0346,B,5,16/3/2025,0,Porites spp.,A5_6m_3
431,17/4/2024,A5_6m,3,A0346,G,4,16/3/2025,1,Porites spp.,A5_6m_3
432,17/4/2024,A5_6m,3,A0347,A,4,16/3/2025,1,Porites spp.,A5_6m_3
433,17/4/2024,A5_6m,3,A0350,A,4,16/3/2025,1,Porites spp.,A5_6m_3
434,17/4/2024,A5_6m,3,A0350,B,5,16/3/2025,1,Porites spp.,A5_6m_3
435,21/4/2024,A7B,1,A0259,D,4,19/3/2025,1,Porites spp.,A7B_1
436,21/4/2024,A7B,1,A0259,E,5,19/3/2025,1,Porites spp.,A7B_1
437,21/4/2024,A7B,1,A0259,G,2,19/3/2025,1,Porites spp.,A7B_1
438,21/4/2024,A7B,1,A0259,H,3,19/3/2025,1,Porites spp.,A7B_1
439,18/4/2024,A7B,1,A0354,E,6,19/3/2025,0,Porites spp.,A7B_1
440,18/4/2024,A7B,1,A0360,B,0.5,23/3/2025,0,Porites spp.,A7B_1
441,18/4/2024,A7B,1,A0360,F,1.5,23/3/2025,0,Porites spp.,A7B_1
442,18/4/2024,A7B,1,A0360,G,1,23/3/2025,0,Porites spp.,A7B_1
443,18/4/2024,A7B,1,A0360,H,1,23/3/2025,0,Porites spp.,A7B_1
444,18/4/2024,A7B,1,A0360,J,7,23/3/2025,1,Porites spp.,A7B_1
445,18/4/2024,A7B,1,A0360,K,1.5,23/3/2025,0,Porites spp.,A7B_1
446,18/4/2024,A7B,1,A0360,L,7,23/3/2025,0,Porites spp.,A7B_1
447,18/4/2024,A7B,1,A0360,P,2,23/3/2025,0,Porites spp.,A7B_1
448,21/4/2024,A7B,1,A0371,A,1.5,19/3/2025,1,Porites spp.,A7B_1
449,21/4/2024,A7B,1,A0371,B,1,19/3/2025,1,Porites spp.,A7B_1
450,21/4/2024,A7B,1,A0372,A,5,19/3/2025,0,Porites spp.,A7B_1
451,21/4/2024,A7B,1,A0372,B,8,19/3/2025,1,Porites spp.,A7B_1
452,18/4/2024,A7B,1,A0382,B,1,19/3/2025,0,Porites spp.,A7B_1
453,18/4/2024,A7B,1,A0389,A,3,19/3/2025,1,Porites spp.,A7B_1
454,18/4/2024,A7B,1,A0389,B,2,19/3/2025,0,Porites spp.,A7B_1
455,18/4/2024,A7B,1,A0392,B,3,19/3/2025,1,Porites spp.,A7B_1
456,18/4/2024,A7B,1,A0394,F,2,19/3/2025,0,Porites spp.,A7B_1
457,18/4/2024,A7B,1,A0394,G,4,19/3/2025,1,Porites spp.,A7B_1
458,18/4/2024,A7B,1,A0394,H,9,19/3/2025,1,Porites spp.,A7B_1
459,18/4/2024,A7B,1,A0396,A,2,19/3/2025,1,Porites spp.,A7B_1
460,18/4/2024,A7B,1,A0396,B,2,19/3/2025,1,Porites spp.,A7B_1
461,18/4/2024,A7B,2,A0358,B,3,19/3/2025,1,Porites spp.,A7B_2
462,20/4/2024,A7B,2,A0362,D,5,19/3/2025,1,Porites spp.,A7B_2
463,20/4/2024,A7B,2,A0362,G,4,19/3/2025,0,Porites spp.,A7B_2
464,20/4/2024,A7B,2,A0373,A,7,19/3/2025,1,Porites spp.,A7B_2
465,20/4/2024,A7B,2,A0373,E,0.5,19/3/2025,0,Porites spp.,A7B_2
466,20/4/2024,A7B,2,A0373,G,3,19/3/2025,1,Porites spp.,A7B_2
467,20/4/2024,A7B,2,A0374,D,5,19/3/2025,1,Porites spp.,A7B_2
468,18/4/2024,A7B,2,A0387,C,1,19/3/2025,0,Porites spp.,A7B_2
469,18/4/2024,A7B,2,A0387,F,1.5,19/3/2025,1,Porites spp.,A7B_2
470,18/4/2024,A7B,2,A0388,E,6,19/3/2025,1,Porites spp.,A7B_2
471,20/4/2024,A7B,2,A0390,D,1,19/3/2025,0,Porites spp.,A7B_2
472,20/4/2024,A7B,2,A0390,E,3,19/3/2025,0,Porites spp.,A7B_2
473,20/4/2024,A7B,2,A0390,G,4,19/3/2025,1,Porites spp.,A7B_2
474,20/4/2024,A7B,2,A0391,C,4,21/3/2025,0,Porites spp.,A7B_2
475,20/4/2024,A7B,2,A0391,D,1,19/3/2025,0,Porites spp.,A7B_2
476,20/4/2024,A7B,2,A0397,C,1,19/3/2025,1,Porites spp.,A7B_2
477,20/4/2024,A7B,2,A0397,H,0.5,19/3/2025,0,Porites spp.,A7B_2
478,20/4/2024,A7B,2,A0399,C,2,19/3/2025,0,Porites spp.,A7B_2
479,20/4/2024,A7B,2,A0399,E,1,19/3/2025,0,Porites spp.,A7B_2
480,20/4/2024,A7B,2,A0399,F,1,19/3/2025,0,Porites spp.,A7B_2
481,20/4/2024,A7B,2,A0399,J,2,19/3/2025,0,Porites spp.,A7B_2
482,20/4/2024,A7B,2,A0399,K,2,19/3/2025,0,Porites spp.,A7B_2
483,14/4/2024,A8_6m,1,A0167,D,4,15/3/2025,0,Porites spp.,A8_6m_1
484,14/4/2024,A8_6m,1,A0167,E,9,15/3/2025,1,Porites spp.,A8_6m_1
485,14/4/2024,A8_6m,1,A0168,F,1,15/3/2025,0,Porites spp.,A8_6m_1
486,14/4/2024,A8_6m,1,A0168,G,4,15/3/2025,0,Porites spp.,A8_6m_1
487,14/4/2024,A8_6m,1,A0168,J,6,15/3/2025,1,Porites spp.,A8_6m_1
488,14/4/2024,A8_6m,1,A0168,N,5,15/3/2025,0,Porites spp.,A8_6m_1
489,13/4/2024,A8_6m,1,A0202,B,9,14/3/2025,1,Porites spp.,A8_6m_1
490,13/4/2024,A8_6m,1,A0220,A,1.8,15/3/2025,1,Porites spp.,A8_6m_1
491,13/4/2024,A8_6m,1,A0220,C,5,15/3/2025,1,Porites spp.,A8_6m_1
492,13/4/2024,A8_6m,1,A0220,D,5,15/3/2025,1,Porites spp.,A8_6m_1
493,13/4/2024,A8_6m,1,A0220,H,6,15/3/2025,0,Porites spp.,A8_6m_1
494,13/4/2024,A8_6m,1,A0220,J,5,15/3/2025,0,Porites spp.,A8_6m_1
495,14/4/2024,A8_6m,1,A0225,F,5,14/3/2025,1,Porites spp.,A8_6m_1
496,14/4/2024,A8_6m,1,A0231,A,1.5,14/3/2025,0,Porites spp.,A8_6m_1
497,14/4/2024,A8_6m,1,A0231,F,5,15/3/2025,0,Porites spp.,A8_6m_1
498,14/4/2024,A8_6m,1,A0233,B,4,14/3/2025,1,Porites spp.,A8_6m_1
499,13/4/2024,A8_6m,1,A0234,C,5,15/3/2025,1,Porites spp.,A8_6m_1
500,13/4/2024,A8_6m,1,A0234,D,4,15/3/2025,0,Porites spp.,A8_6m_1
501,13/4/2024,A8_6m,2,A0065,F,3,15/3/2025,1,Porites spp.,A8_6m_2
502,13/4/2024,A8_6m,2,A0065,H,3,15/3/2025,0,Porites spp.,A8_6m_2
503,13/4/2024,A8_6m,2,A0162,B,6,15/3/2025,1,Porites spp.,A8_6m_2
504,13/4/2024,A8_6m,2,A0164,F,5,15/3/2025,1,Porites spp.,A8_6m_2
505,14/4/2024,A8_6m,2,A0171,B,0.5,15/3/2025,1,Porites spp.,A8_6m_2
506,14/4/2024,A8_6m,2,A0171,D,4,15/3/2025,1,Porites spp.,A8_6m_2
507,14/4/2024,A8_6m,2,A0227,C,5,15/3/2025,1,Porites spp.,A8_6m_2
508,13/4/2024,A8_6m,2,A0235,F,1,15/3/2025,1,Porites spp.,A8_6m_2
509,13/4/2024,A8_6m,2,A0235,I,2.8,15/3/2025,1,Porites spp.,A8_6m_2
